pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.049069373942470386,0.14216078687682254,0.26635065708852557,0.3920132358512567,1.4041577733542154,59,
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.94106463878327,1,0.04613791602697367,0.24021092468052985,0.6392254416017046,16,
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,0.9656946826758147,1,0.04024775650688684,0.20542621840350817,0.6730973311419777,38,
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.542608695652174,0.8170172122176899,0.06783382634794552,0.27209872474991376,0.9464027732543469,51,
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.9976303317535545,1,0.05356693847709506,-0.14761337663477458,-0.5830764292520648,73,
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.5820379965457686,0.8523316062176167,0.06407037504997216,0.2597231937762761,0.9313166412845449,61,
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,0.0735009671179884,0.19217338952438293,0.23112670967383428,0.5287707847766214,1.4613572754955426,19,
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.8900709219858156,1,0.04549678100850074,0.23271311204309625,0.7280394015544142,32,
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.8880994671403197,1,0.04567904149300621,0.23333567252159904,0.7391804072172631,34,
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.3715277777777778,0.6311495983935743,0.08756971155485113,0.3021257955061267,1.0559805719665116,52,
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.0931899641577061,0.22571409723596542,0.19578900214894943,0.43944568468498557,1.3616549975525538,31,
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,3.402335105354008e-4,0.0027639738624826676,0.49849310876659025,0.5325190473568708,1.888420791044861,56,
REACTOME_NUCLEOTIDE_CATABOLISM,0.8594594594594595,1,0.047829963311422925,0.23927261407953837,0.7507121909791926,33,
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.9932998324958124,1,0.03784877227050295,0.1639065052040667,0.6477945098401142,109,
REACTOME_NUCLEOTIDE_SALVAGE,0.14366729678638943,0.31900927317922695,0.1596467019199062,0.4591321839466722,1.2969736194064827,21,
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,0.8895348837209303,1,0.04959019569563381,0.2619471775663623,0.6799315402505506,15,
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.9829424307036247,1,0.04939101059815013,-0.1808795962018475,-0.5665289867203445,25,
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.6891651865008881,0.9473621714155661,0.057366742676855584,0.2742599595229609,0.8688238123761661,34,
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.15630550621669628,0.3364744484970103,0.1473312136993771,0.3908570587745344,1.23818992932578,34,
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.8352941176470589,1,0.045953808103906306,0.21527064178678784,0.8042627539496178,77,
REACTOME_OPIOID_SIGNALLING,0.9550949913644214,1,0.04107132824974676,0.19183958852950042,0.7270262357660416,86,
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.7920277296360485,1,0.0497903187820785,0.23155557168971702,0.8429380526968621,69,
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,1,1,0.06392719333599958,-0.13403522986852032,-0.6278535350730625,261,
REACTOME_OTHER_INTERLEUKIN_SIGNALING,0.09444444444444444,0.22819257445940433,0.19782202131510335,0.47043519494515573,1.362859094350041,23,
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.20502901353965183,0.40717029449423814,0.13284630060618333,0.4419733217766279,1.2214762009328093,19,
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.6395147313691508,0.9017157712305026,0.05973179763644106,0.269148385233297,0.8867000870244105,39,
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.43205574912891986,0.7008036555303927,0.07955646772359566,0.2813171205851143,1.0128269826459688,64,
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.40347826086956523,0.6687372686452744,0.083129129135339,0.3181589163955796,1.034990240304793,37,
REACTOME_O_LINKED_GLYCOSYLATION,0.47833333333333333,0.7470512082853855,0.07200331366198796,0.25337802417747235,0.9888363570265031,99,
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.8719723183391004,1,0.0453152441270267,0.21862519223674415,0.7760173591303028,57,
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.005034258505127531,0.025563685290573585,0.40701791892395395,0.6753068397910603,1.7970594528795847,16,
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.05387205387205387,0.15235449046337296,0.2529611230696109,0.3386523054539176,1.313624321435062,96,
REACTOME_PARASITE_INFECTION,9.463427234154402e-6,1.6386671368614724e-4,0.5933254763964051,0.5785163155704987,2.0828342515806897,64,
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.9978858350951374,1,0.04831175810550189,-0.16144088933228817,-0.48187502437627144,21,
REACTOME_PCP_CE_PATHWAY,0.9948805460750854,1,0.03863723737085999,0.16967558049857884,0.6499410739327977,90,
REACTOME_PD_1_SIGNALING,1.4386580190203066e-7,4.369093737763208e-6,0.6901324587967956,0.8224744841467561,2.32335642298863,21,
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.9463667820069204,1,0.04157178992464793,0.19862085407040986,0.7232015821389397,68,
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.5924358900316883e-5,3.6553346049446805e-4,0.5756102610711286,0.42964386306330565,1.785181003919247,164,
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.5913978494623656,0.8628376606346709,0.06508775669173134,0.2983670758504552,0.92451248037206,31,
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.9784560143626571,1,0.04173970347285044,0.18777819426509224,0.5708933141293085,29,
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.998272884283247,1,0.03903552981123929,0.14582829888703175,0.5229117952426575,61,
REACTOME_PHASE_0_RAPID_DEPOLARISATION,0.01793255138396761,0.06666451305452366,0.35248785758361917,-0.48341070983320694,-1.5982611692127922,32,
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,0.008959956163752185,0.03930434103832625,0.3807304007227924,-0.6021455946267757,-1.710921985704966,18,
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.056218057921635436,0.15652249130791024,0.24891111443470243,0.36304736830644324,1.347991581504163,76,
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.05105601848428815,0.14648921582555932,0.3217759180753611,0.3553068214889757,1.3580025761866643,88,
REACTOME_PHOSPHOLIPID_METABOLISM,0.2861635220125786,0.5254760860026327,0.09688777032754396,0.25320498383669565,1.0732681988154424,190,
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.6295585412667947,0.8941646682653878,0.06538341954687732,0.3152533051327634,0.8774659444540684,20,
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.011340843158989533,0.04683436066076431,0.3807304007227924,0.3886268739637862,1.5074744963505822,96,
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.45627376425855515,0.7269220686814215,0.08130273453844984,0.37443208437723974,0.9964014534484987,16,
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.18724279835390947,0.38223090377519886,0.1446305280344838,-0.43756864892079367,-1.2432970171571744,18,
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,0.8473451327433629,1,0.05797547575714859,-0.23574721692556738,-0.7560386490047071,28,
REACTOME_PI_3K_CASCADE_FGFR1,0.5076335877862596,0.7798200017821606,0.07588869006061172,0.3564667781058297,0.9596801983009495,17,
REACTOME_PI_3K_CASCADE_FGFR2,0.4622823984526112,0.7294528013952474,0.0815265143256594,0.36009783179499366,0.9951979223021749,19,
REACTOME_PI_3K_CASCADE_FGFR3,0.5570342205323194,0.8286805759623861,0.0709609456938284,0.3433613349556656,0.9137190627690732,16,
REACTOME_PI_3K_CASCADE_FGFR4,0.24904942965779467,0.47226087814071727,0.11776578836269024,0.44048854607986854,1.1721843449163467,16,
REACTOME_PI_METABOLISM,0.20203735144312393,0.40285023408962284,0.12443416863039332,0.3101310537051199,1.1695238892971664,82,
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,0.819327731092437,1,0.05712585100181134,-0.2746963057960172,-0.7444986432646786,16,
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.8704061895551257,1,0.05049830441007088,0.25649294463838745,0.7088663775532313,19,
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.27101200686106347,0.505920839985504,0.10552093684319848,0.3428315428413269,1.1233181349058166,38,
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.5479930191972077,0.821365390960735,0.0675188953767744,0.26728488259396543,0.9593006414046489,63,
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.7411347517730497,0.9875171225310416,0.05389790253573186,0.26359142630366866,0.8246417340912807,32,
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.6363636363636364,0.8998437092992967,0.06224904294985801,0.29146841585193606,0.8816173190216403,28,
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,3.321933440546513e-8,1.289124635797284e-6,0.7195128263389107,0.4417202344752325,1.9391278543847208,245,
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.10124333925399645,0.23992119050106722,0.18643255843407516,0.41555478990928596,1.3164294833564147,34,
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.1172566371681416,0.27135357769040036,0.19381330272531053,-0.41238712505334507,-1.3225208295489863,28,
REACTOME_PLATELET_HOMEOSTASIS,0.7463054187192119,0.9887294607729692,0.06928364673925483,-0.21976397116366259,-0.8742854317592947,81,
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.1634980988593156,0.34778582666841484,0.14920754243532175,0.48504024322118283,1.2907408939872822,16,
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,0.36311787072243346,0.6200645993132212,0.09405034657278127,0.39991099861659196,1.0642034080342138,16,
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.908315565031983,1,0.05302125120430776,-0.2230365333309368,-0.6985677980427919,25,
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.9646643109540636,1,0.041655677397946726,0.19825987733561545,0.6590942023576791,43,
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,0.46111111111111114,0.7293536324786325,0.07934349601349727,0.332508143597729,0.9871355471045479,26,
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,0.25162689804772237,0.4757772957339118,0.12625398784911535,-0.3918923497372952,-1.178335722519691,22,
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.07560137457044673,0.1953365358665731,0.21392785549235627,0.34955140007603347,1.302122032241179,78,
REACTOME_POTASSIUM_CHANNELS,0.004697855918840182,0.02414991558278781,0.40701791892395395,-0.3782502032518854,-1.5591219740789206,98,
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.20170940170940171,0.4026324047278686,0.12503336755527242,0.3058545030518721,1.1664665022916338,87,
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,0.8790786948176583,1,0.049690139272460555,0.2550200886913321,0.7098147405118008,20,
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.22473867595818817,0.43707797669109694,0.11881503941226282,0.33647790245294923,1.1662375504616707,50,
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,0.4166666666666667,0.6825726141078838,0.08730982576379309,0.37815839227843207,1.0275626199387915,18,
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,0.6090909090909091,0.8759992628927947,0.06435833679173605,0.29483338851930263,0.8917954996417039,28,
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.40797546012269936,0.6744920923636587,0.07588869006061172,0.23334483460277755,1.0161955487853402,234,
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,0.6181506849315068,0.8855075849454241,0.060771945185353275,0.25674753297624286,0.9174028905526206,60,
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.8007736943907157,1,0.05434343902691621,0.27553784657870695,0.7615005374063374,19,
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,0.632495164410058,0.8969435736677116,0.06553210292824141,0.31743411692788265,0.8772887413948779,19,
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,0.12790697674418605,0.29207520369310896,0.1723243449009459,0.5208385250116846,1.3519311176517728,15,
REACTOME_PROGRAMMED_CELL_DEATH,3.908851553246472e-4,0.003111319744398603,0.49849310876659025,0.3812527107468738,1.6257666234202102,197,
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.7441860465116279,0.9881254934066256,0.057852975703250924,0.29235681645828926,0.7944156269197731,18,
REACTOME_PROTEIN_FOLDING,0.5049019607843137,0.7768327907936362,0.08971046527429813,-0.23694412537187406,-0.972687945192246,96,
REACTOME_PROTEIN_LOCALIZATION,0.8392857142857143,1,0.06523530560177027,-0.19673268206263628,-0.8682862448184632,152,
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,9.767898020463002e-5,0.001042261118507782,0.5384340963099162,-0.46283953889358975,-1.8752709123043072,87,
REACTOME_PROTEIN_UBIQUITINATION,0.9464594127806563,1,0.04148804020022096,0.1960694607184148,0.7047746799433271,62,
REACTOME_PTEN_REGULATION,0.9952076677316294,1,0.035542021125390184,0.1632179743565642,0.6663937179390143,137,
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,3.592473853883844e-5,4.7915833699775054e-4,0.557332238758646,0.7159401766000851,2.0969636953005493,25,
REACTOME_PURINE_CATABOLISM,0.8130252100840336,1,0.0574877409561325,-0.27758309114081847,-0.7523225845673215,16,
REACTOME_PYROPTOSIS,0.002235085327989087,0.013092161535461302,0.4317076958033464,0.6177889975386307,1.8340647945701367,26,
REACTOME_PYRUVATE_METABOLISM,0.7418772563176895,0.9875171225310416,0.054680848878544186,0.26753055741775844,0.8197072718975641,30,
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.9953271028037384,1,0.05302125120430776,-0.15680803033905077,-0.5773422056006091,54,
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,1,1,0.0540088272801684,-0.126696946254169,-0.5133336243402689,87,
REACTOME_RAB_GERANYLGERANYLATION,0.9481865284974094,1,0.041404427376027834,0.19681949948747965,0.7057562805110094,61,
REACTOME_RAB_REGULATION_OF_TRAFFICKING,1,1,0.056411838821759604,-0.14333169705367804,-0.6076881927804383,119,
REACTOME_RAC1_GTPASE_CYCLE,7.43456279801294e-5,8.582354949285113e-4,0.5384340963099162,0.41372193026555587,1.7423638963583228,180,
REACTOME_RAC2_GTPASE_CYCLE,8.878516667319435e-5,9.682978950988158e-4,0.5384340963099162,0.4922964590405009,1.8574157092776797,85,
REACTOME_RAC3_GTPASE_CYCLE,2.3044051353018647e-4,0.002094470699973808,0.5188480777437918,0.4669118198993394,1.788790903242552,91,
REACTOME_RAF_ACTIVATION,0.9964476021314387,1,0.040411448203437554,0.15798666809253914,0.5004834811305232,34,
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.7555555555555555,0.9956326132069592,0.05502111171631165,0.2744942716566152,0.7952147681421278,23,
REACTOME_RAP1_SIGNALLING,0.9670781893004116,1,0.04850598364694698,-0.2202854349994604,-0.588779197738462,15,
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,0.0014199971769966052,0.009190407958659996,0.45505986738722953,-0.6146109184062852,-1.811726220910454,20,
REACTOME_RAS_PROCESSING,0.15151515151515152,0.32914754890123155,0.16693384871319314,-0.41262323139346246,-1.2553049863545909,23,
REACTOME_RA_BIOSYNTHESIS_PATHWAY,0.09596928982725528,0.230747110985386,0.19991523130966152,0.49102268433400953,1.3666968004540547,20,
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,0.19542619542619544,0.3944491919952043,0.14205664357582118,-0.4187643219439273,-1.2344172218985454,20,
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,0.8339350180505415,1,0.04929176623126693,0.2486464132340337,0.7618467027709147,30,
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.9803921568627451,1,0.05594285930657051,-0.18126377668175359,-0.7189301755204541,79,
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.8677884615384616,1,0.060771945185353275,-0.20282877732795188,-0.8281204873952774,91,
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.5105042016806722,0.782902997959504,0.08063884959506612,-0.3552140312755667,-0.9627226823706009,16,
REACTOME_RECYCLING_PATHWAY_OF_L1,0.5540229885057472,0.8278890078049544,0.08108020575508663,-0.26544318303800446,-0.9467591670356192,46,
REACTOME_REGULATED_NECROSIS,7.770901618246829e-5,8.866913175964878e-4,0.5384340963099162,0.5612504720996623,1.990208812326502,55,
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.0062364813905264535,0.030026376255851753,0.40701791892395395,0.5349010865097157,1.724693411539664,35,
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.9738095238095238,1,0.05490737032909582,-0.18594537950572523,-0.6842604491580369,55,
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.1783960720130933,0.3687474828836086,0.13077713797197438,0.2775329739022383,1.1493988291867132,163,
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,0.31094049904030713,0.5574900500504689,0.10395847155995677,0.40139976740832894,1.1172432462342108,20,
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,0.06844106463878327,0.1813458544925613,0.2377938344236881,0.5553172362324905,1.4777550439550178,16,
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,0.0562015503875969,0.15652249130791024,0.26635065708852557,0.5867897818777582,1.5231195995396858,15,
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.9909747292418772,1,0.041404427376027834,0.16758741134119826,0.5134838467829913,30,
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,0.7818499127399651,1,0.050702793702934776,0.2338709677419355,0.8393762010909551,63,
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,0.028553332454781248,0.09441252640827166,0.35248785758361917,0.39105738445182014,1.4610115265186079,77,
REACTOME_REGULATION_OF_IFNA_SIGNALING,0.1511627906976744,0.32899156431886356,0.15740289930528326,0.47789702813322266,1.2985805215925768,18,
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,5.814491601702964e-6,1.0726921889496869e-4,0.610526878385931,0.5029523938143337,1.9829376515781094,107,
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.4597156398104265,0.7277294891626158,0.09314545753378035,-0.25174734847234753,-0.9944081516684954,73,
REACTOME_REGULATION_OF_KIT_SIGNALING,0.009552191067534795,0.04096325343959104,0.3807304007227924,0.6544865467956109,1.7416545581938279,16,
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.555008210180624,0.8281074882060103,0.06392719333599958,0.2426456544556354,0.9644931610939456,114,
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.9842342342342343,1,0.051845762486506596,-0.15578720012090988,-0.5114794309001518,31,
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.48877374784110533,0.7592971413585103,0.072714107793444685,0.2611702223420689,0.9853852589538821,85,
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,1,1,0.05334778506754903,-0.12794619072861127,-0.5178007702836727,85,
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,0.7305699481865285,0.982387655122757,0.05334778506754903,0.24170211526498409,0.8666965737910016,61,
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.8219895287958116,1,0.048408761881695135,0.2251605995717345,0.8163716830736584,67,
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,0.8178294573643411,1,0.05345721410899102,0.2855081853417063,0.741088421020859,15,
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.9954022988505747,1,0.052269331749930564,-0.15849814827686504,-0.6131125699227387,66,
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,0.19083969465648856,0.3871711790872645,0.1372507796101328,0.46283110088204193,1.2460343290180531,17,
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.6092943201376936,0.8759992628927947,0.06170540536375225,0.25246415461500715,0.9249225007603434,71,
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.764808362369338,0.9984998064266358,0.05163559644842005,0.23742029432669348,0.8346462954834314,54,
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.006948358357888354,0.03257971353556202,0.40701791892395395,0.6036577709446735,1.7353108569319953,22,
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,2.1020416615328003e-5,3.053901509831013e-4,0.5756102610711286,0.7981386913450922,2.123927369718944,16,
REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.14234234234234233,0.31677991407416434,0.1563124030731863,0.40295322558774316,1.264256254343218,33,
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.03671249065246065,0.11394725872320333,0.3217759180753611,0.3148399361367446,1.2947902191192384,156,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.9551166965888689,1,0.042845050912155014,0.2099223037992729,0.6382170208562133,29,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,0.7926356589147286,1,0.05490737032909582,0.2835851706873189,0.7705806003974558,18,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,0.6331058020477816,0.8971650059169567,0.05947602869573201,0.23740982358622587,0.9093965982047728,90,
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.03111529220169119,0.09954876305695042,0.35248785758361917,0.4717310545826663,1.534569714635006,37,
REACTOME_REPRODUCTION,0.4113597246127367,0.6783827037473201,0.0815265143256594,0.2816109663257205,1.0317041625680328,71,
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,1,1,0.03927585708967778,0.1260606060606061,0.41008279270543585,37,
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.9978354978354979,1,0.04939101059815013,-0.1614581477390158,-0.4946316420597989,24,
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,0.9315315315315316,1,0.044152305844146505,0.22417506992642833,0.703344001798049,33,
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,0.2401500938086304,0.46069609832676034,0.11934844059101546,0.4013453968598082,1.175526606828659,25,
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.9983498349834984,1,0.03691605933168489,0.1504595860778185,0.5972802971284039,117,
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.08641975308641975,0.21444807184481163,0.24133997681509095,-0.29658418802221825,-1.2365304959045393,103,
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,0.10918114143920596,0.2559662389560482,0.21392785549235627,-0.2875041104982866,-1.206653573340651,110,
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,0.9631782945736435,1,0.045953808103906306,0.22559689393611715,0.5855777679866924,15,
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,1.8659692995213703e-5,2.8553669746164223e-4,0.5756102610711286,0.49547299543685597,1.9336393256805189,99,
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,0.3362255965292842,0.5894399001321554,0.10672988436460558,-0.36886812214873244,-1.1091068389520133,22,
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,7.220289322378054e-8,2.500500196907768e-6,0.7049757151672383,0.5263131307813342,2.1025316707530055,121,
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,1,1,0.03927585708967778,0.15571168729269946,0.533898190246176,48,
REACTOME_RET_SIGNALING,0.9364705882352942,1,0.05617665863071758,-0.20266728944607726,-0.6912474416281885,39,
REACTOME_RHOA_GTPASE_CYCLE,0.008317238721460733,0.036977993775142985,0.3807304007227924,0.3518603840322303,1.445078899487786,144,
REACTOME_RHOBTB1_GTPASE_CYCLE,0.1388888888888889,0.3111993946273175,0.1608014010700223,0.45298841421197195,1.31231546146534,23,
REACTOME_RHOBTB2_GTPASE_CYCLE,0.5203703703703704,0.7938262064228061,0.07307443991269867,0.3323349942653158,0.9627803662905309,23,
REACTOME_RHOBTB_GTPASE_CYCLE,0.16407599309153714,0.348639408355968,0.14122511964253093,0.3815169631110308,1.230133587803554,35,
REACTOME_RHOB_GTPASE_CYCLE,0.10899653979238755,0.25583730029747087,0.17669426893849804,0.34401236741889984,1.2525889567694437,68,
REACTOME_RHOC_GTPASE_CYCLE,0.037716663083511986,0.11596992667734059,0.3217759180753611,0.3885345438613355,1.4218994957942026,70,
REACTOME_RHOD_GTPASE_CYCLE,0.37043478260869567,0.6303239307925841,0.08783126344801238,0.3024276130327045,1.0518914851435175,51,
REACTOME_RHOF_GTPASE_CYCLE,0.12089810017271158,0.27847473715394705,0.16693384871319314,0.39188183948308974,1.3002002514348783,41,
REACTOME_RHOG_GTPASE_CYCLE,0.04321480821814822,0.13023821591240398,0.3217759180753611,0.38038390601441174,1.393566679342461,71,
REACTOME_RHOH_GTPASE_CYCLE,0.04835924006908463,0.14096606703451875,0.27128855468895297,0.4576188990376479,1.4755107440820845,35,
REACTOME_RHOJ_GTPASE_CYCLE,0.011476638162950093,0.04719767444513226,0.3807304007227924,0.4573246203173016,1.6077155546609354,54,
